date time,message id,agency,message
01-08-2024 00_41_38,7010170,30,PFD1935 PR: 2 - : @ANYTIME FITNESS - SALISBURY DOWNS SALISBURY DOWNS 70 N 4 D00025 Disp: 00:41 Unknown Pr
01-08-2024 00_41_11,7010169,20,MORE CREW REQUIRED 52
01-08-2024 00_39_44,7010167,10,"MFS: PLEASE CONFIRM MOBILISATION OF QURN34P, STLN24P_TO INC003_IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 00_39_43,7010166,10,"MFS: PLEASE CONFIRM MOBILISATION OF QURN34P, STLN24P_TO INC003_IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 00_39_43,7010165,10,"MFS: PLEASE CONFIRM MOBILISATION OF QURN34P, STLN24P_TO INC003_IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 00_39_28,7010163,50,MS182 PR: 4 - : @MUHL:MS182 HELO ADULT + DIFFICULT AIRWAY KIT MURRAY BRIDGE 350 E 10 D00023 Disp: 00:39 Retrieval
01-08-2024 00_39_28,7010162,50,MS182 PR: 4 - : @MUHL:MS182 HELO ADULT + DIFFICULT AIRWAY KIT MURRAY BRIDGE 350 E 10 D00023 Disp: 00:39 Retrieval
01-08-2024 00_39_26,7010160,50,MS182 PR: 4 - : @MUHL:MS182 HELO ADULT + DIFFICULT AIRWAY KIT MURRAY BRIDGE 350 E 10 D00023 Disp: 00:39 Retrieval
01-08-2024 00_36_02,7010158,30,PA197 Crew Welfare Check URGMSG
01-08-2024 00_32_41,7010157,20,"MFS: *CFSRES INC0003 01/08/24 00:32 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :DUTY_OFFCR NR_KILSBY PAU5114 PAU519 QURN34P STLN24PSTLNURP_R WHY523 WILM34P :"
01-08-2024 00_32_37,7010155,10,"MFS: *CFSRES INC0003 01/08/24 00:32 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :DUTY_OFFCR NR_KILSBY PAU5114 PAU519 QURN34P STLN24PSTLNURP_R WHY523 WILM34P :"
01-08-2024 00_32_35,7010154,10,"MFS: *CFSRES INC0003 01/08/24 00:32 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :DUTY_OFFCR NR_KILSBY PAU5114 PAU519 QURN34P STLN24PSTLNURP_R WHY523 WILM34P :"
01-08-2024 00_31_55,7010152,30,RP183 PR: 2 - NEWTON 108 D 6 D00021 Disp: 00:31 Unconsciou
01-08-2024 00_31_49,7010151,30,OAK196 PR: 5 - : @ESTIA HEALTH - BURTON: #P5 CB 0100 BURTON 60 H 9 D00020 Disp: 00:31 Abdominal
01-08-2024 00_29_14,7010150,20,"MFS: *CFSRES INC0003 01/08/24 00:29 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :PAU5114 PAU518 PAU519 QURN34P STLN24P STLNURP_R :"
01-08-2024 00_28_20,7010149,10,MFS: ADDITIONAL INFO FOR INC 03 - ENTER FROM FLINDERS TCE AND STAGE HOBBY AND STIRLING
01-08-2024 00_28_19,7010148,10,MFS: ADDITIONAL INFO FOR INC 03 - ENTER FROM FLINDERS TCE AND STAGE HOBBY AND STIRLING
01-08-2024 00_28_18,7010147,10,MFS: ADDITIONAL INFO FOR INC 03 - ENTER FROM FLINDERS TCE AND STAGE HOBBY AND STIRLING
01-08-2024 00_27_31,7010146,10,"MFS: QURN34,STLNURP- PLEASE ACKNOWLEDGE PAGE FOR INC003, IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 00_27_30,7010145,10,"MFS: QURN34,STLNURP- PLEASE ACKNOWLEDGE PAGE FOR INC003, IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 00_27_30,7010144,10,"MFS: QURN34,STLNURP- PLEASE ACKNOWLEDGE PAGE FOR INC003, IMMEDIATELY BY NSM RADIO OR PHONE"
01-08-2024 00_27_15,7010143,30,THANKS RERN NOT REQUIRED - PLEASE CALL AMBULANCE COMMS TO CONFIRM STAND DOWN
01-08-2024 00_23_59,7010142,10,MFS: STLN24- PLEASE ACKNOWLEDGE PAGE FOR INC003 IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 00_23_59,7010141,10,MFS: STLN24- PLEASE ACKNOWLEDGE PAGE FOR INC003 IMMEDIATELY BY NSM RADIO OR PHONE
01-08-2024 00_22_55,7010138,30,GR192 PR: 2 - GULFVIEW HEIGHTS 71 P 14 D00018 Disp: 00:22 Chest Pain
01-08-2024 00_22_10,7010137,30,G171 PR: 2 - CRAIGMORE 42 N 16 D00017 Disp: 00:22 Sick Perso
01-08-2024 00_19_58,7010135,10,"MFS: *CFSRES INC0003 01/08/24 00:19 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :HARVEY IMC_NOTIFY NR_COCHRAN PAU518 PAU519 QURN34PREGCMD_ALL SMGMTGRP STLN24P STLNURP_R :"
01-08-2024 00_19_54,7010134,10,"MFS: *CFSRES INC0003 01/08/24 00:19 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :HARVEY IMC_NOTIFY NR_COCHRAN PAU518 PAU519 QURN34PREGCMD_ALL SMGMTGRP STLN24P STLNURP_R :"
01-08-2024 00_19_52,7010132,20,"NOTIFICATION MFS: *CFSRES INC0003 01/08/24 00:19 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :HARVEY IMC_NOTIFY NR_COCHRAN PAU518PAU519 QURN34P REGCMD_ALL SMGMTGRP STLN24P STLNURP_R :"
01-08-2024 00_19_50,7010131,10,"MFS: *CFSRES INC0003 01/08/24 00:19 RESPOND STRUCTURE FIRE, ALARM LEVEL: 2, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :HARVEY IMC_NOTIFY NR_COCHRAN PAU518 PAU519 QURN34PREGCMD_ALL SMGMTGRP STLN24P STLNURP_R :"
01-08-2024 00_19_48,7010130,30,M192 PR: 2 - : @RFDS: FXJ CONF 0030 ***MBOT*** X MILLICENT ADELAIDE AIRPORT 128 H 6 D00016 Disp: 00:19 TRANSFER
01-08-2024 00_18_24,7010127,20,MORE CREW REQUIRED 51
01-08-2024 00_17_53,7010126,30,PG171 PR: 7 - : @RV POINT - ROOPENA: RV WY171 ROOPENA D00014 Disp: 00:17 TRANSFER
01-08-2024 00_17_20,7010125,10,"MFS: *CFSRES INC0003 01/08/24 00:17 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :HARVEY PAU518 PAU519 STLN24P :"
01-08-2024 00_17_18,7010124,10,"MFS: *CFSRES INC0003 01/08/24 00:17 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, 12 STIRLING RD PORT AUGUSTA,MAP:PUG 2 D9,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :HARVEY PAU518 PAU519 STLN24P :"
01-08-2024 00_16_47,7010122,30,PFD192 PR: 3 - ANDREWS FARM 41 L 11 D00013 Disp: 23:56 Falls
01-08-2024 00_16_45,7010121,30,M192 Contact EOC with your ETC for a P1/P2 event URGMSG
01-08-2024 00_16_40,7010120,30,HI718 PR: 2 - TANUNDA STN 1 M 7 D00012 Disp: 00:14 Psychiatri
01-08-2024 00_16_40,7010119,30,HI718 PR: 2 - TANUNDA STN 1 M 7 D00012 Disp: 00:14 Psychiatri
01-08-2024 00_15_01,7010118,30,DR8014 PR: 2 - TANUNDA STN 1 M 7 D00010 Disp: 00:14 Psychiatri
01-08-2024 00_15_01,7010117,30,DR8003 PR: 2 - TANUNDA STN 1 M 7 D00011 Disp: 00:14 Psychiatri
01-08-2024 00_14_16,7010115,30,BV181 PR: 1 - TANUNDA STN 1 M 7 D00009 Disp: 00:14 Cardiac or
01-08-2024 00_14_16,7010114,30,BV181 PR: 1 - TANUNDA STN 1 M 7 D00009 Disp: 00:14 Cardiac or
01-08-2024 00_10_59,7010113,30,PG181 PR: 2 - : @PORT AUGUSTA SECONDARY SCHOOL PORT AUGUSTA PUG 2 E 8 D00006 Disp: 00:10 OTHER EMER
01-08-2024 00_10_42,7010112,20,"MFS: *CFSRES INC0004 01/08/24 00:10 RESPOND CHANGE OF QUARTERS, ALARM LEVEL: 1, : @MFS - 31 LOT 2 GOLDEN GROVE RD SURREY DOWNS,MAP:ADL 72 Q16,TG C161 T191, ==329 TO GOLDEN GROVE :SAL329 :"
01-08-2024 00_10_41,7010111,20,"MFS: *CFSRES INC0004 01/08/24 00:10 RESPOND CHANGE OF QUARTERS, ALARM LEVEL: 1, : @MFS - 31 LOT 2 GOLDEN GROVE RD SURREY DOWNS,MAP:ADL 72 Q16,TG C161 T191, :SAL329 :"
01-08-2024 00_10_31,7010110,20,"MFS: *CFSRES INC0003 01/08/24 00:10 RESPOND STRUCTURE FIRE, ALARM LEVEL: 1, : @PORT AUGUSTA SECONDARY SCHOOL 3 STIRLING RD PORT AUGUSTA,MAP:PUG 2 E8,TG C192 T182, ==SMOKE COMING FROM BOARDED UP HOUSE :PAU518 PAU519 :"
01-08-2024 00_08_13,7010108,30,PLS LOG IN AS PFD41
01-08-2024 00_01_10,7010106,30,PFD142 PR: 2 - MAWSON LAKES 82 H 3 VIOLENCE AT SCENE D00003 Disp: 00:01 Chest Pain
01-08-2024 00_01_09,7010105,20,"MFS: *CFSRES INC0001 01/08/24 00:00 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @WESTFIELD SHOPPINGTOWN #031/049 972 NORTH EAST RD MODBURY,MAP:ADL 84 H16,TG C161 T191, ==INPUT #2 SPKL - #2.1 - SVR CONTROL ROOM - EASTERN MAINBUILDING MALL FOOD :GGV319 OAK303 :"
01-08-2024 00_01_07,7010104,20,"MFS: *CFSRES INC0001 01/08/24 00:00 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @WESTFIELD SHOPPINGTOWN #031/049 972 NORTH EAST RD MODBURY,MAP:ADL 84 H16,TG C161 T191, ==INPUT #2 SPKL - #2.1 - SVR CONTROL ROOM - EASTERN MAINBUILDING MALL FOOD :GGV319 OAK303 :"
01-08-2024 00_01_07,7010103,20,"MFS: *CFSRES INC0001 01/08/24 00:00 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @WESTFIELD SHOPPINGTOWN #031/049 972 NORTH EAST RD MODBURY,MAP:ADL 84 H16,TG C161 T191, :GGV319 OAK303 :"
01-08-2024 00_01_03,7010102,20,"MFS: *CFSRES INC0001 01/08/24 00:00 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @WESTFIELD SHOPPINGTOWN #031/049 972 NORTH EAST RD MODBURY,MAP:ADL 84 H16,TG C161 T191, :GGV319 OAK303 :"
01-08-2024 00_00_16,7010100,30,MG171 PR: 2 - : @ST MARYS - BOANDIK LODGE MOUNT GAMBIER MGB 4 E 7 D00001 Disp: 00:00 Falls
31-07-2024 23_57_00,7010099,30,E182 PR: 3 - ANDREWS FARM 41 L 11 D01525 Disp: 23:56 Falls
31-07-2024 23_54_04,7010097,30,WY171 PR: 7 - : @WHYALLA HOSPITAL WHYALLA WYA 4 D 13 D01522 Disp: 23:53 TRANSFER
31-07-2024 23_50_38,7010095,30,MB182 PR: 3 - : @MOUNT BARKER DISTRICT HOSPITAL MOUNT BARKER 173 A 14 D01520 Disp: 23:50 HEALTH CAR
31-07-2024 23_48_16,7010093,30,GO181 PR: 4 - : @RESTHAVEN - PORT ELLIOT PORT ELLIOT 311 F 2 D01518 Disp: 23:48 Sick Perso
31-07-2024 23_46_53,7010092,30,E192 PR: 1 - : @ELIZABETH CITY CENTRE ELIZABETH 51 P 14 D01517 Disp: 23:46 Unconsciou
31-07-2024 23_46_25,7010091,30,GG183 PR: 2 - : @NHOSP NOARLUNGA CENTRE 186 B 11 D01516 Disp: 23:46 HEALTH CAR
31-07-2024 23_44_16,7010089,30,GX2039 PR: 3 - : @RFDS: FXN CONF 2135 X PORT PIRIE ADELAIDE AIRPORT 128 H 6 D01513 Disp: 23:44 TRANSFER
31-07-2024 23_43_45,7010088,30,GG183 PR: 3 - : CB 0045 FORESTVILLE 129 Q 7 D01512 Disp: 23:43 Sick Perso
31-07-2024 23_41_12,7010086,30,OH183 PR: 2 - CLOVELLY PARK 141 M 14 D01510 Disp: 23:41 Stroke (CV
31-07-2024 23_40_02,7010085,30,N132 PR: 2 - MITCHELL PARK 153 H 2 D01509 Disp: 23:39 Heart Prob
31-07-2024 23_37_29,7010084,30,N132 PR: 2 - CLOVELLY PARK 141 M 14 D01508 Disp: 23:37 Stroke (CV
31-07-2024 23_30_53,7010082,30,PA197 PR: 5 - OHALLORAN HILL 165 H 9 D01506 Disp: 23:30 Falls
31-07-2024 23_30_42,7010081,30,N132 PR: 2 - : M40 1ST HALLETT COVE 164 C 14 D01505 Disp: 23:30 Breathing
31-07-2024 23_30_23,7010080,30,MV182 PR: 2 - : CB 0150 NOARLUNGA DOWNS 185 Q 15 D01504 Disp: 23:30 Falls
31-07-2024 23_25_45,7010078,30,WY181 PR: 2 - : 5A WHYALLA WYA 4 H 14 D01503 Disp: 23:25 Chest Pain
31-07-2024 23_12_15,7010075,30,C122 PR: 2 - NEWTON 108 E 5 D01499 Disp: 23:12 Chest Pain
31-07-2024 23_09_49,7010073,20,"MFS: *CFSRES INC0133 31/07/24 23:09 RESPOND FENCE FIRE, ALARM LEVEL: 1, 13 BROUGHTON ST GLENSIDE,MAP:ADL 131 F3,TG C174 T184, ==FENCE OF FIRE :ADL202 GLO449 :"
31-07-2024 23_09_48,7010072,20,"MFS: *CFSRES INC0133 31/07/24 23:09 RESPOND FENCE FIRE, ALARM LEVEL: 1, 13 BROUGHTON ST GLENSIDE,MAP:ADL 131 F3,TG C174 T184, :ADL202 GLO449 :"
31-07-2024 23_09_17,7010070,20,"MFS: *CFSRES INC0133 31/07/24 23:09 RESPOND RUBBISH OR WASTE, ALARM LEVEL: 1, 13 BROUGHTON ST GLENSIDE,MAP:ADL 131 F3,TG C174 T184, ==FENCE OF FIRE :AIRDESK4 GLO449 :"
31-07-2024 23_09_17,7010069,20,"MFS: *CFSRES INC0133 31/07/24 23:09 RESPOND RUBBISH OR WASTE, ALARM LEVEL: 1, 13 BROUGHTON ST GLENSIDE,MAP:ADL 131 F3,TG C174 T184, :AIRDESK4 GLO449 :"
31-07-2024 23_08_22,7010066,30,WK171 PR: 2 - : @RIVER PALMS HOLIDAY PARK - PAISLEY PAISLEY D01495 Disp: 23:07 Breathing
31-07-2024 23_08_20,7010064,30,WK171 PR: 2 - : @RIVER PALMS HOLIDAY PARK - PAISLEY PAISLEY D01495 Disp: 23:07 Breathing
31-07-2024 23_07_26,7010062,30,MR181 PR: 2 - : @RIVER PALMS HOLIDAY PARK - PAISLEY PAISLEY D01494 Disp: 23:07 Breathing
31-07-2024 23_02_47,7010059,30,CALL ON AIR PLEASE
31-07-2024 23_00_43,7010057,30,F182 PR: 2 - SEATON 104 A 9 D01490 Disp: 23:00 Breathing
31-07-2024 22_59_00,7010055,30,HNC - DUE TO EXTREME CONGESTION PLEASE CLEAR ASAP OR CONTACT THE HNC
31-07-2024 22_58_38,7010054,30,HNC - DUE TO EXTREME CONGESTION PLEASE CLEAR ASAP OR CONTACT THE HNC
31-07-2024 22_57_25,7010053,30,PAR192 PR: 2 - : @RESTHAVEN - MALVERN (MARLBOROUGH ST) MALVERN 130 L 10 D01487 Disp: 22:57 Diabetic P
31-07-2024 22_54_45,7010052,30,PFD1935 PR: 2 - ELIZABETH DOWNS 52 G 8 D01486 Disp: 22:54 Unconsciou
31-07-2024 22_45_23,7010048,30,GO181 PR: 2 - VICTOR HARBOR 310 A 11 D01483 Disp: 22:33 Breathing
31-07-2024 22_44_47,7010047,30,P192 PR: 2 - WINDSOR GARDENS 107 K 2 D01482 Disp: 22:44 Chest Pain
31-07-2024 22_43_40,7010046,30,PG171 PR: 3 - PORT AUGUSTA PUG 2 K 16 RISK OF VIOLENCE D01480 Disp: 22:43 OTHER EMER
31-07-2024 22_38_42,7010044,30,HI719 PR: 2 - GOODWOOD 130 E 6 D01477 Disp: 22:36 Heart Prob
31-07-2024 22_34_04,7010043,30,MC181 PR: 3 - : @MCHL: FXJ ETA 2305 CONF MILLICENT MLR 1 K 8 D01473 Disp: 22:33 TRANSFER
31-07-2024 22_33_44,7010042,30,LV4 PR: 2 - VICTOR HARBOR 310 A 11 D01472 Disp: 22:33 Breathing
31-07-2024 22_33_12,7010041,30,MB181 PR: 2 - MURRAY BRIDGE 350 G 10 D01471 Disp: 22:33 Breathing
31-07-2024 22_30_17,7010039,30,SEA183 PR: 2 - : M40 1ST MORPHETT VALE 186 Q 2 D01469 Disp: 22:18 Chest Pain
31-07-2024 22_28_15,7010038,30,ARE YOU ABLE TO CLEAR FOR A P1
31-07-2024 22_26_45,7010037,30,OAK183 PR: 2 - ELIZABETH EAST 62 C 5 D01467 Disp: 22:26 Heart Prob
31-07-2024 22_24_42,7010036,30,SEA183 PR: 3 - : CB CHRISTIE DOWNS 186 A 4 D01465 Disp: 22:24 Unconsciou
31-07-2024 22_23_23,7010035,30,C142 PR: 2 - BRAHMA LODGE 71 H 7 D01464 Disp: 22:23 Falls
31-07-2024 22_22_42,7010034,30,M192 PR: 3 - : CB 2220 MORPHETT VALE 176 F 13 D01463 Disp: 22:22 Haemorrhag
31-07-2024 22_20_57,7010033,30,M192 PR: 3 - CHRISTIE DOWNS 186 A 4 D01462 Disp: 22:20 Unconsciou
31-07-2024 22_19_46,7010032,30,PG181 PR: 3 - : @WOOLWORTHS - PORT AUGUSTA: @WHARFLANDS PLAZA SHOPPING CENTRE PORT AUGUSTA PUG 2 B 7 D01461 Disp: 22:19 OTHER EMER
31-07-2024 22_17_07,7010028,50,MS202 - DIRECT TO LMH ICU BED 16 - COORD TEAM
31-07-2024 22_17_07,7010027,50,MS202 - DIRECT TO LMH ICU BED 16 - COORD TEAM
31-07-2024 22_17_07,7010026,50,MS202 - DIRECT TO LMH ICU BED 16 - COORD TEAM
31-07-2024 22_13_29,7010025,30,TB181 PR: 5 - TUMBY BAY STY 1 F 3 D01459 Disp: 22:13 Falls
31-07-2024 22_10_10,7010024,30,P182 PR: 2 - WEST HINDMARSH 117 G 3 D01458 Disp: 22:10 Chest Pain
31-07-2024 22_08_36,7010023,30,SENDING RELIEF - PLEASE ADVISE IF YOU GO THROUGH
31-07-2024 22_08_00,7010022,30,GR192 PR: 2 - EYRE 51 J 2 D01457 Disp: 22:07 Breathing
31-07-2024 22_07_11,7010020,30,BV181 PR: 4 - : @ANGASTON AND DISTRICT HOSPITAL ANGASTON SAG 1 H 13 D01455 Disp: 22:07 HEALTH CAR
31-07-2024 22_07_11,7010019,30,BV181 PR: 4 - : @ANGASTON AND DISTRICT HOSPITAL ANGASTON SAG 1 H 13 D01455 Disp: 22:07 HEALTH CAR
31-07-2024 22_07_02,7010018,30,BP183 PR: 2 - : CB 0145 SEATON 116 B 3 D01454 Disp: 22:06 Psychiatri
31-07-2024 22_06_30,7010017,30,P192 PR: 2 - : CB 2250 QUEENSTOWN 92 A 14 D01453 Disp: 22:06 Breathing
31-07-2024 22_06_15,7010016,30,GG183 PR: 2 - : CB 2330 LOCKLEYS 116 J 9 D01452 Disp: 22:06 OTHER EMER
31-07-2024 22_03_23,7010015,20,"MFS: *CFSRES INC0132 31/07/24 22:03 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @YUGO ADELAIDE CITY (GSA BUILDING) #010/058 266-269 NORTH TCE ADELAIDE,MAP:ADL 118 J9,TG C156 T186, ==INPUT #1 FIP - LEFT HAND SIDE OF ENTRANCE FOYER:ADL201 ADL203 :"
31-07-2024 22_03_21,7010014,20,"MFS: *CFSRES INC0132 31/07/24 22:03 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @YUGO ADELAIDE CITY (GSA BUILDING) #010/058 266-269 NORTH TCE ADELAIDE,MAP:ADL 118 J9,TG C156 T186, ==INPUT #1 FIP - LEFT HAND SIDE OF ENTRANCE FOYER:ADL201 ADL203 :"
31-07-2024 22_03_18,7010013,30,PFD192 PR: 2 - BANKSIA PARK 85 E 5 RISK OF AGGRESSION D01451 Disp: 22:03 Psychiatri
31-07-2024 22_03_17,7010012,20,"MFS: *CFSRES INC0132 31/07/24 22:03 RESPOND FIRE ALARM, ALARM LEVEL: 1, : @YUGO ADELAIDE CITY (GSA BUILDING) #010/058 266-269 NORTH TCE ADELAIDE,MAP:ADL 118 J9,TG C156 T186, :ADL201 ADL203 :"
31-07-2024 22_02_31,7010011,30,BE171 PR: 2 - : @BERRI COTTAGE HOMES INC BERRI SBI 1 J 9 D01450 Disp: 22:02 Chest Pain
31-07-2024 22_00_55,7010010,30,OAK230 PR: 2 - ELIZABETH DOWNS 52 H 4 D01449 Disp: 22:00 Haemorrhag
31-07-2024 21_58_42,7010008,30,MW181 PR: 7 - : @MBHL MOUNT BARKER 173 A 14 D01447 Disp: 21:58 TRANSFER
31-07-2024 21_57_42,7010007,30,PAR182 PR: 2 - DEVON PARK 105 M 10 D01446 Disp: 21:57 Breathing
31-07-2024 21_51_24,7010003,30,HI717 PR: 2 - MORPHETT VALE 186 Q 2 D01442 Disp: 21:51 Chest Pain
31-07-2024 21_51_24,7010002,30,HI717 PR: 2 - MORPHETT VALE 186 Q 2 D01442 Disp: 21:51 Chest Pain
31-07-2024 21_49_00,7010000,30,OH183 PR: 2 - NORTH BRIGHTON 140 E 16 D01441 Disp: 21:48 Unconsciou
31-07-2024 21_47_44,7009997,30,PFD122 PR: 2 - : P2# EYRE 51 J 3 D01438 Disp: 21:47 Breathing
31-07-2024 21_44_46,7009995,30,EN2 PR: 5 - : @ALLITY - RIDGEHAVEN AGED CARE (RIDGEHAVEN) RIDGEHAVEN 84 L 12 D01435 Disp: 21:03 Heart Prob
31-07-2024 21_42_03,7009994,30,PG181 PR: 2 - PORT AUGUSTA WEST PUG 1 F 7 D01432 Disp: 21:41 Sick Perso
31-07-2024 21_41_08,7009992,30,PG181 PR: 3 - : @WOOLWORTHS - PORT AUGUSTA: @WHARFLANDS PLAZA SHOPPING CENTRE PORT AUGUSTA PUG 2 B 7 D01431 Disp: 21:41 OTHER EMER
31-07-2024 21_38_45,7009989,30,E169 PR: 1 - MODBURY HEIGHTS 84 H 8 D01428 Disp: 21:37 Cardiac or
31-07-2024 21_37_23,7009987,30,HI718 PR: 2 - MODBURY HEIGHTS 84 H 8 D01426 Disp: 21:37 Unconsciou
31-07-2024 21_37_23,7009986,30,HI718 PR: 2 - MODBURY HEIGHTS 84 H 8 D01426 Disp: 21:37 Unconsciou
31-07-2024 21_30_15,7009983,30,WY171 PR: 3 - WHYALLA WYA 4 C 14 D01422 Disp: 21:30 Falls
31-07-2024 21_27_38,7009982,30,CALL ON AIR PLEASE
31-07-2024 21_23_17,7009980,30,PG171 PR: 2 - DAVENPORT D01420 Disp: 21:23 Breathing
31-07-2024 21_20_44,7009978,30,H714 PR: 2 - ELIZABETH EAST 52 F 16 D01418 Disp: 21:20 Sick Perso
31-07-2024 21_20_12,7009977,30,N182 PR: 2 - : @RESTHAVEN - MARION MARION 153 F 1 D01417 Disp: 21:20 Chest Pain
31-07-2024 21_19_14,7009975,30,TN181 PR: 2 - TINTINARA D01416 Disp: 21:19 Unconsciou
31-07-2024 21_16_40,7009974,30,H713 PR: 2 - TAPEROO 79 Q 8 D01415 Disp: 21:16 Haemorrhag
31-07-2024 21_16_14,7009973,30,E169 PR: 8 - : @MOHO: ED MODBURY 96 H 2 D01375 Disp: 20:49 Discharge
31-07-2024 21_15_39,7009971,30,P192 PR: 2 - : @ROSEWATER HOTEL ROSEWATER 92 F 11 D01411 Disp: 21:15 Falls
31-07-2024 21_14_19,7009970,30,MU171 PR: 2 - : @MURRAY HEIGHTS LUTHERAN VILLAGE MURRAY BRIDGE 349 F 11 D01410 Disp: 21:14 Unconsciou
31-07-2024 21_12_57,7009969,30,GG122 PR: 2 - ADELAIDE 4 J 11 D01408 Disp: 21:12 Overdose /
31-07-2024 21_12_38,7009968,30,M192 PR: 2 - : @SALVATION ARMY SOBER UP UNIT ADELAIDE 3 M 14 D01407 Disp: 21:12 Assault /
31-07-2024 21_12_38,7009967,30,ETC P2 PLS
31-07-2024 21_11_30,7009966,30,H712 PR: 2 - EDEN HILLS 154 J 4 D01406 Disp: 21:08 Breathing
31-07-2024 21_11_08,7009965,30,OAK122 PR: 2 - PARA HILLS 83 M 6 D01405 Disp: 21:10 Breathing
31-07-2024 21_08_30,7009964,30,M192 PR: 2 - EDEN HILLS 154 J 4 D01404 Disp: 21:08 Breathing
31-07-2024 21_06_15,7009963,30,E182 PR: 2 - ELIZABETH GROVE 62 A 8 D01403 Disp: 21:06 Traumatic
31-07-2024 21_05_47,7009962,30,M192 PR: 3 - : CB 2220 MORPHETT VALE 176 F 13 D01402 Disp: 21:05 Haemorrhag
31-07-2024 21_05_38,7009961,30,PAR192 PR: 2 - HYDE PARK 130 G 10 D01401 Disp: 21:05 Chest Pain
31-07-2024 21_04_59,7009959,30,BAB178 PR: 2 - COBDOGLA D01399 Disp: 21:04 Chest Pain
31-07-2024 21_03_57,7009958,30,MG181 PR: 2 - :U 20 MOUNT GAMBIER MGB 1 L 6 D01398 Disp: 21:03 Chest Pain
31-07-2024 21_03_30,7009957,30,P182 PR: 2 - WOODVILLE GARDENS 105 D 2 D01397 Disp: 21:03 Chest Pain
31-07-2024 21_03_19,7009956,30,OAK196 PR: 5 - : @ALLITY - RIDGEHAVEN AGED CARE (RIDGEHAVEN) RIDGEHAVEN 84 L 12 D01396 Disp: 21:03 Heart Prob
31-07-2024 21_02_30,7009955,30,GG183 PR: 2 - : CB CAMDEN PARK 129 A 14 D01393 Disp: 21:02 Chest Pain
31-07-2024 21_02_16,7009954,30,N182 PR: 4 - : @NOARLUNGA HOSPITAL NOARLUNGA CENTRE 186 B 11 D01392 Disp: 21:02 HEALTH CAR
31-07-2024 21_01_46,7009953,30,PAR192 PR: 2 - ADELAIDE 4 J 11 D01391 Disp: 21:01 Overdose /
31-07-2024 21_01_46,7009952,30,E182 PR: 2 - : @SMITHFIELD SPORTS AND SOCIAL CLUB SMITHFIELD 42 G 15 D01390 Disp: 21:01 Psychiatri
31-07-2024 21_00_53,7009950,30,EW187 PR: 5 - OLD REYNELLA 177 C 6 D01389 Disp: 21:00 Psychiatri
31-07-2024 21_00_39,7009949,30,TEST PAGE FOR PAR192
31-07-2024 20_56_15,7009948,30,MU181 PR: 3 - : @MUHL MURRAY BRIDGE 350 E 10 D01347 Disp: 20:30 HEALTH CAR
31-07-2024 20_56_12,7009947,30,CB181 PR: 2 - : @UMOONA COMMUNITY ABORIGINAL RESERVE - COOBER PEDY COOBER PEDY CPD 1 P 9 D01387 Disp: 20:56 Breathing
